T,TM,Tm,SLP,H,VV,V,VM,PM 2.5
30.8,34.9,25.5,999.4,66,1.9,3.1,9.4,32.958333333333336
35.9,41.6,29,996.7,54,1.9,8.5,18.3,80.625
33,42.3,27.2,997.8,56,1.9,13,25.9,90.70833333333333
30.4,34.4,25.3,997,70,1.9,5.6,20.6,97.29166666666667
26.5,36.8,22.4,994.9,86,1.8,6.3,11.1,50.708333333333336
31.5,36.8,24,994.7,62,1.8,11.7,22.2,40.375
32.7,38,27,996.9,56,1.9,14.1,29.4,49.416666666666664
31.9,37.8,25,1001.8,61,1.9,4.3,9.4,61.875
33.8,38.9,27,1001.1,54,1.9,7,13,0.0
33.4,39.8,27.6,999.7,54,1.9,13,25.9,29.666666666666668
28.3,33.6,23.3,998.4,87,1.9,1.7,7.6,49.125
31.2,35.8,24.8,998.6,77,1.9,2.8,11.1,43.666666666666664
29.7,35.8,25.2,998.9,82,1.9,2.6,9.4,29.833333333333332
29.9,33.7,23.3,1000.6,78,2.6,4.8,11.1,35.208333333333336
31.1,35.6,26.4,998.5,73,1.9,10.9,18.3,37.625
33.4,37,27,994.1,61,1.9,17.2,29.4,41.458333333333336
30.1,34.7,26,997.7,76,1.9,0.7,5.4,38.583333333333336
29.1,34.7,24.4,999.2,82,1.9,4.8,11.1,36.0
31.5,35.7,25.7,999.9,74,1.9,8.1,13,70.58333333333333
31.3,36.5,27.3,999.3,73,2.7,8.7,14.8,33.166666666666664
30,36.6,27,998.8,76,2.6,16.9,25.9,38.25
29.7,34.7,24.6,1000.2,74,2.7,11.3,18.3,26.583333333333332
28.9,31.6,25,999.7,77,1.9,4.1,14.8,15.416666666666666
28.4,32.6,25.4,1002.7,77,1.9,0.9,7.6,41.375
29.8,33.9,25,1003.5,75,1.9,2.6,7.6,25.541666666666668
31.6,35.5,25.4,1001.9,63,1.9,5.4,11.1,28.375
29.4,34.4,26.4,999.9,86,1.8,2.2,14.8,50.333333333333336
28.8,34.4,25.3,1001.7,88,1.6,1.7,7.6,35.375
27.5,30.8,25,1000.2,92,1.3,3,7.6,31.916666666666668
31.9,35.8,28,1001.8,75,1.9,0.4,3.5,35.291666666666664
30.9,35.8,28.6,1001.8,78,1.9,3.3,14.8,26.833333333333332
31.6,35.6,25.8,1002.7,67,2.9,13,22.2,35.708333333333336
30.9,35.5,27.7,1001.5,66,1.9,14.6,27.8,43.583333333333336
29.5,34.5,27.6,1002,77,1.9,8.5,18.3,46.041666666666664
32,35.6,27,1000.9,64,3.4,10,20.6,82.875
31.9,36.2,28,1001.1,68,2.6,4.8,14.8,64.91666666666667
32.4,36.9,28.1,1001.9,68,2.7,5.4,11.1,30.666666666666668
32.2,36.8,28.4,1002,61,2.6,14.6,24.1,34.416666666666664
32.1,36.6,28,1000.8,56,1.9,15.4,25.9,33.166666666666664
31.9,36.6,27.5,1001.7,54,1.9,12.8,24.1,30.625
31.4,36.5,27.6,1005.5,56,1.9,11.7,25.9,30.333333333333332
31.5,36.9,26.6,1005.7,53,1.9,9.4,22.2,0.0
31.9,36.9,26.8,1005.8,54,2.7,11.9,35.2,0.0
31,36.7,26.4,1005.7,54,2.6,10.2,31.7,0.0
32.2,37.9,27.3,1005.8,61,1.9,1.3,3.5,76.875
31.8,37.9,26.8,1003.5,59,1.9,2.6,9.4,83.45833333333333
32.9,38,27.5,1003.3,62,1.9,0.4,3.5,71.66666666666667
30.4,35.9,26,1003.6,78,1.6,2,7.6,69.70833333333333
29.1,34.8,27.2,1003.4,76,1.9,4.6,11.1,62.375
30.2,36.5,26.2,1002.3,70,1.9,5.7,14.8,24.875
28.4,33.9,23.5,1003.8,55,2.6,8.5,20.6,43.958333333333336
29.4,35.1,23.7,1005.3,60,2.3,6.3,14.8,41.5
28.6,35.2,25,1007.2,64,2.3,3,9.4,38.791666666666664
28.1,35.3,21.5,1011.8,56,2.6,5.6,13,30.333333333333332
28.6,35.6,22.7,1009,72,1.9,6.5,18.3,61.708333333333336
28.5,35.4,23.2,1007.3,70,1.9,4.4,14.8,60.541666666666664
28.6,36,21.8,1004.3,65,1.9,6.1,24.1,41.583333333333336
29.6,35.5,25,1011,69,1.9,3.7,9.4,80.04166666666667
28.2,34.9,22.9,1012.7,70,1.9,3.9,9.4,82.83333333333333
27.6,34.9,21.5,1013.6,71,1.8,0.4,3.5,95.25
28.2,36.1,21.9,1011.7,70,1.9,3.5,9.4,126.16666666666667
27.7,36.2,22.9,1009.9,69,1.9,3,9.4,136.70833333333334
26.6,36.2,21,1012,68,1.6,2,7.6,160.66666666666666
26.4,34.4,18.3,1012.8,53,2.1,5.4,14.8,245.66666666666666
25.4,34.4,20.3,1015,59,1.9,5.6,16.5,261.6666666666667
24.7,33.3,18.5,1014,61,2.3,3.5,7.6,272.4166666666667
22.3,29.8,15.6,1016,73,1.6,1.1,5.4,149.625
22.9,31.4,16.2,1016.1,73,1.4,0.9,3.5,99.70833333333333
23.4,31.8,17.3,1015.8,75,1.6,0.4,3.5,217.375
23.9,31.8,18.6,1014.2,73,1.8,0.4,1.9,309.375
21.9,30.2,16.1,1014.8,79,0.5,1.1,7.6,321.5416666666667
21.9,29,17.1,1016,75,1.1,1.9,5.4,278.0
22.1,29.8,16.1,1015,77,1.3,0.7,3.5,192.33333333333334
22.3,29.3,16.1,1014.9,64,0.8,5.4,18.3,224.16666666666666
22.4,29.8,16.5,1012,65,1.1,3.5,13,196.75
18.5,27.7,11.5,1017.6,68,1.3,0.9,7.6,166.70833333333334
18.6,27.7,11.4,1016.4,69,1.1,0.4,3.5,130.70833333333334
18.8,28.5,11.5,1015.4,69,0.8,1.3,3.5,194.70833333333334
19.3,28,13,1014.7,61,1.9,5.7,18.3,134.45833333333334
20,29.1,11.9,1012.6,64,1.4,0.9,7.6,110.0
18.4,29.1,13.5,1011.4,71,1.3,2.6,7.6,160.0
19.3,28,13.8,1014.7,81,0.6,1.7,7.6,118.91666666666667
17.9,26.2,13.5,1016.2,75,0.8,2,11.1,176.375
17.6,24.6,11.2,1016.1,75,0.8,7,18.3,185.95833333333334
17.8,26.2,11,1017.1,79,0.6,2,7.6,239.125
20.2,27,12,1015.8,68,1,1.3,5.4,365.2916666666667
19.2,26.9,11.6,1015.4,78,1,4.8,14.8,312.2083333333333
14.8,21,6.8,1016.4,63,2.4,5.4,13,121.33333333333333
14.6,21.3,6,1017.1,59,2.6,8.1,14.8,202.875
15.2,22.2,7,1016.5,60,2.4,7,14.8,260.1666666666667
14.4,21.1,6.8,1019.1,65,1.6,5.6,13,277.7083333333333
12.6,21,0,1018.9,68,1.4,2.6,9.4,284.1666666666667
13.7,21,5.6,1018.8,71,1.3,1.5,7.6,288.4166666666667
13.3,19.3,5.5,1021.9,62,1.9,7.8,14.8,166.91666666666666
14.4,21.5,5.5,1021,60,1.8,8.9,18.3,169.0
16.3,22.5,7.6,1020.6,64,1.4,8.1,14.8,186.04166666666666
